venda_id,data,loja_id,produto_id,vendedor_id,quantidade,preco_unitario,desconto_pct,valor_total,custo_total,margem
132376,2024-12-28,L005,P005,V001,4,10.96,0.15,43.84,18.0,25.84
132377,2024-12-28,L005,P008,V005,5,3.31,0.15,16.55,6.0,10.55
132378,2024-12-28,L005,P008,V001,2,3.7,0.05,7.4,2.4,5.0
132379,2024-12-28,L005,P001,V006,1,41.31,0.1,41.31,18.0,23.31
132380,2024-12-28,L005,P007,V001,2,36.95,0.05,73.9,28.0,45.9
132381,2024-12-28,L005,P006,V004,2,10.36,0.05,20.72,7.6,13.12
132382,2024-12-28,L005,P010,V005,5,32.31,0.1,161.55,65.0,96.55
132383,2024-12-28,L005,P006,V005,3,10.9,0.0,32.7,11.4,21.3
132384,2024-12-28,L005,P001,V002,3,39.02,0.15,117.06,54.0,63.06
132385,2024-12-28,L005,P006,V003,3,9.81,0.1,29.43,11.4,18.03
132386,2024-12-28,L005,P005,V002,2,12.25,0.05,24.5,9.0,15.5
132387,2024-12-28,L005,P001,V003,3,43.6,0.05,130.8,54.0,76.8
132388,2024-12-28,L005,P002,V001,1,40.75,0.05,40.75,17.0,23.75
132389,2024-12-28,L005,P010,V006,1,30.51,0.15,30.51,13.0,17.51
132390,2024-12-28,L005,P006,V001,3,10.36,0.05,31.08,11.4,19.68
132391,2024-12-28,L005,P010,V001,1,32.31,0.1,32.31,13.0,19.31
132392,2024-12-28,L005,P005,V006,2,11.61,0.1,23.22,9.0,14.22
132393,2024-12-28,L005,P010,V002,3,30.51,0.15,91.53,39.0,52.53
132394,2024-12-28,L005,P001,V002,1,41.31,0.1,41.31,18.0,23.31
132395,2024-12-28,L005,P001,V005,2,43.6,0.05,87.2,36.0,51.2
132396,2024-12-28,L005,P006,V006,2,9.27,0.15,18.54,7.6,10.94
132397,2024-12-28,L005,P001,V002,3,39.02,0.15,117.06,54.0,63.06
132398,2024-12-28,L005,P010,V006,2,32.31,0.1,64.62,26.0,38.62
132399,2024-12-28,L005,P008,V003,1,3.9,0.0,3.9,1.2,2.7
132400,2024-12-28,L005,P008,V003,3,3.31,0.15,9.93,3.6,6.33
132401,2024-12-28,L005,P006,V003,3,10.9,0.0,32.7,11.4,21.3
132402,2024-12-28,L005,P005,V004,1,12.9,0.0,12.9,4.5,8.4
132403,2024-12-28,L005,P002,V003,2,42.9,0.0,85.8,34.0,51.8
132404,2024-12-28,L005,P001,V006,1,41.31,0.1,41.31,18.0,23.31
132405,2024-12-28,L005,P008,V003,1,3.31,0.15,3.31,1.2,2.11
132406,2024-12-28,L005,P001,V006,1,39.02,0.15,39.02,18.0,21.02
132407,2024-12-28,L006,P006,V004,3,9.81,0.1,29.43,11.4,18.03
132408,2024-12-28,L006,P008,V004,3,3.31,0.15,9.93,3.6,6.33
132409,2024-12-28,L006,P007,V002,1,35.01,0.1,35.01,14.0,21.01
132410,2024-12-28,L006,P007,V006,3,36.95,0.05,110.85,42.0,68.85
132411,2024-12-28,L006,P006,V002,1,10.36,0.05,10.36,3.8,6.56
132412,2024-12-28,L006,P006,V002,4,9.81,0.1,39.24,15.2,24.04
132413,2024-12-28,L006,P010,V003,1,34.1,0.05,34.1,13.0,21.1
132414,2024-12-28,L006,P007,V001,3,36.95,0.05,110.85,42.0,68.85
132415,2024-12-28,L006,P010,V001,3,32.31,0.1,96.93,39.0,57.93
132416,2024-12-28,L006,P001,V003,2,39.02,0.15,78.04,36.0,42.04
132417,2024-12-28,L006,P001,V003,4,39.02,0.15,156.08,72.0,84.08
132418,2024-12-28,L006,P010,V001,2,35.9,0.0,71.8,26.0,45.8
132419,2024-12-28,L006,P007,V005,1,36.95,0.05,36.95,14.0,22.95
132420,2024-12-28,L006,P008,V003,2,3.51,0.1,7.02,2.4,4.62
132421,2024-12-28,L006,P007,V003,5,35.01,0.1,175.05,70.0,105.05
132422,2024-12-28,L006,P002,V002,4,38.61,0.1,154.44,68.0,86.44
132423,2024-12-28,L006,P008,V002,1,3.31,0.15,3.31,1.2,2.11
132424,2024-12-28,L006,P002,V006,1,38.61,0.1,38.61,17.0,21.61
132425,2024-12-28,L006,P010,V003,3,35.9,0.0,107.7,39.0,68.7
132426,2024-12-28,L006,P002,V004,1,38.61,0.1,38.61,17.0,21.61
132427,2024-12-28,L006,P001,V005,3,39.02,0.15,117.06,54.0,63.06
132428,2024-12-28,L006,P005,V002,3,11.61,0.1,34.83,13.5,21.33
132429,2024-12-28,L006,P002,V002,3,42.9,0.0,128.7,51.0,77.7
132430,2024-12-28,L006,P006,V001,1,9.81,0.1,9.81,3.8,6.01
132431,2024-12-28,L006,P002,V003,4,36.46,0.15,145.84,68.0,77.84
132432,2024-12-28,L006,P002,V005,1,40.75,0.05,40.75,17.0,23.75
132433,2024-12-28,L006,P002,V006,1,42.9,0.0,42.9,17.0,25.9
132434,2024-12-28,L007,P006,V004,3,9.81,0.1,29.43,11.4,18.03
132435,2024-12-28,L007,P008,V003,1,3.31,0.15,3.31,1.2,2.11
132436,2024-12-28,L007,P005,V006,3,11.61,0.1,34.83,13.5,21.33
132437,2024-12-28,L007,P008,V005,5,3.51,0.1,17.55,6.0,11.55
132438,2024-12-28,L007,P001,V001,3,41.31,0.1,123.93,54.0,69.93
132439,2024-12-28,L007,P006,V003,1,9.81,0.1,9.81,3.8,6.01
132440,2024-12-28,L007,P005,V005,3,11.61,0.1,34.83,13.5,21.33
132441,2024-12-28,L007,P006,V006,2,10.36,0.05,20.72,7.6,13.12
132442,2024-12-28,L007,P002,V006,2,40.75,0.05,81.5,34.0,47.5
132443,2024-12-28,L007,P002,V003,2,36.46,0.15,72.92,34.0,38.92
132444,2024-12-28,L007,P005,V002,1,12.9,0.0,12.9,4.5,8.4
132445,2024-12-28,L007,P007,V004,3,38.9,0.0,116.7,42.0,74.7
132446,2024-12-28,L007,P005,V001,4,11.61,0.1,46.44,18.0,28.44
132447,2024-12-28,L007,P006,V005,5,9.81,0.1,49.05,19.0,30.05
132448,2024-12-28,L007,P005,V004,2,10.96,0.15,21.92,9.0,12.92
132449,2024-12-28,L007,P007,V005,1,35.01,0.1,35.01,14.0,21.01
132450,2024-12-28,L007,P008,V006,6,3.51,0.1,21.06,7.2,13.86
132451,2024-12-28,L007,P005,V001,2,12.25,0.05,24.5,9.0,15.5
132452,2024-12-28,L007,P006,V006,2,10.9,0.0,21.8,7.6,14.2
132453,2024-12-28,L007,P005,V003,5,12.25,0.05,61.25,22.5,38.75
132454,2024-12-28,L007,P005,V003,6,11.61,0.1,69.66,27.0,42.66
132455,2024-12-28,L007,P008,V004,1,3.51,0.1,3.51,1.2,2.31
132456,2024-12-28,L007,P001,V006,1,41.31,0.1,41.31,18.0,23.31
132457,2024-12-28,L007,P002,V004,2,38.61,0.1,77.22,34.0,43.22
132458,2024-12-28,L008,P002,V004,2,36.46,0.15,72.92,34.0,38.92
132459,2024-12-28,L008,P005,V005,2,10.96,0.15,21.92,9.0,12.92
132460,2024-12-28,L008,P010,V001,3,35.9,0.0,107.7,39.0,68.7
132461,2024-12-28,L008,P001,V005,4,43.6,0.05,174.4,72.0,102.4
132462,2024-12-28,L008,P007,V003,2,33.06,0.15,66.12,28.0,38.12
132463,2024-12-28,L008,P006,V001,1,10.9,0.0,10.9,3.8,7.1
132464,2024-12-28,L008,P008,V001,1,3.9,0.0,3.9,1.2,2.7
132465,2024-12-28,L008,P007,V003,3,36.95,0.05,110.85,42.0,68.85
132466,2024-12-28,L008,P005,V005,2,12.9,0.0,25.8,9.0,16.8
132467,2024-12-28,L008,P005,V002,1,11.61,0.1,11.61,4.5,7.11
132468,2024-12-28,L008,P008,V004,3,3.51,0.1,10.53,3.6,6.93
132469,2024-12-28,L008,P006,V003,1,9.81,0.1,9.81,3.8,6.01
132470,2024-12-28,L008,P001,V002,3,39.02,0.15,117.06,54.0,63.06
132471,2024-12-28,L008,P001,V005,4,41.31,0.1,165.24,72.0,93.24
132472,2024-12-28,L008,P008,V002,4,3.7,0.05,14.8,4.8,10.0
132473,2024-12-28,L008,P005,V005,1,12.25,0.05,12.25,4.5,7.75
132474,2024-12-28,L008,P002,V002,4,38.61,0.1,154.44,68.0,86.44
132475,2024-12-28,L008,P001,V004,2,41.31,0.1,82.62,36.0,46.62
132476,2024-12-28,L008,P002,V003,1,36.46,0.15,36.46,17.0,19.46
132477,2024-12-28,L008,P008,V006,3,3.51,0.1,10.53,3.6,6.93
132478,2024-12-28,L008,P005,V001,5,12.25,0.05,61.25,22.5,38.75
132479,2024-12-28,L008,P010,V001,2,35.9,0.0,71.8,26.0,45.8
132480,2024-12-28,L008,P010,V003,1,32.31,0.1,32.31,13.0,19.31
132481,2024-12-28,L008,P007,V004,2,35.01,0.1,70.02,28.0,42.02
132482,2024-12-28,L008,P007,V003,1,33.06,0.15,33.06,14.0,19.06
132483,2024-12-28,L008,P008,V001,1,3.7,0.05,3.7,1.2,2.5
132484,2024-12-28,L008,P001,V002,2,45.9,0.0,91.8,36.0,55.8
132485,2024-12-28,L008,P010,V004,4,34.1,0.05,136.4,52.0,84.4
132486,2024-12-28,L008,P006,V005,2,10.9,0.0,21.8,7.6,14.2
132487,2024-12-28,L008,P006,V002,2,10.36,0.05,20.72,7.6,13.12
132488,2024-12-28,L008,P005,V002,1,12.9,0.0,12.9,4.5,8.4
132489,2024-12-28,L008,P001,V004,2,39.02,0.15,78.04,36.0,42.04
132490,2024-12-28,L008,P010,V005,5,34.1,0.05,170.5,65.0,105.5
132491,2024-12-28,L009,P001,V002,2,45.9,0.0,91.8,36.0,55.8
132492,2024-12-28,L009,P001,V004,5,41.31,0.1,206.55,90.0,116.55
132493,2024-12-28,L009,P007,V004,3,33.06,0.15,99.18,42.0,57.18
132494,2024-12-28,L009,P001,V005,4,39.02,0.15,156.08,72.0,84.08
132495,2024-12-28,L009,P006,V006,2,9.27,0.15,18.54,7.6,10.94
132496,2024-12-28,L009,P010,V006,4,34.1,0.05,136.4,52.0,84.4
132497,2024-12-28,L009,P001,V004,1,41.31,0.1,41.31,18.0,23.31
132498,2024-12-28,L009,P002,V002,1,40.75,0.05,40.75,17.0,23.75
132499,2024-12-28,L009,P008,V006,3,3.9,0.0,11.7,3.6,8.1
132500,2024-12-28,L009,P007,V001,1,35.01,0.1,35.01,14.0,21.01
132501,2024-12-28,L009,P010,V001,3,35.9,0.0,107.7,39.0,68.7
132502,2024-12-28,L009,P008,V006,2,3.51,0.1,7.02,2.4,4.62
132503,2024-12-28,L009,P002,V002,1,36.46,0.15,36.46,17.0,19.46
132504,2024-12-28,L009,P006,V006,2,10.9,0.0,21.8,7.6,14.2
132505,2024-12-28,L009,P002,V001,2,38.61,0.1,77.22,34.0,43.22
132506,2024-12-28,L009,P002,V003,3,36.46,0.15,109.38,51.0,58.38
132507,2024-12-28,L009,P010,V005,4,34.1,0.05,136.4,52.0,84.4
132508,2024-12-28,L009,P006,V005,5,9.81,0.1,49.05,19.0,30.05
132509,2024-12-28,L009,P006,V004,1,9.81,0.1,9.81,3.8,6.01
132510,2024-12-28,L009,P001,V001,1,39.02,0.15,39.02,18.0,21.02
132511,2024-12-28,L009,P005,V004,1,12.9,0.0,12.9,4.5,8.4
132512,2024-12-28,L010,P007,V001,3,35.01,0.1,105.03,42.0,63.03
132513,2024-12-28,L010,P008,V006,1,3.31,0.15,3.31,1.2,2.11
132514,2024-12-28,L010,P007,V001,1,38.9,0.0,38.9,14.0,24.9
132515,2024-12-28,L010,P006,V002,1,10.36,0.05,10.36,3.8,6.56
132516,2024-12-28,L010,P005,V003,2,12.9,0.0,25.8,9.0,16.8
132517,2024-12-28,L010,P010,V002,3,32.31,0.1,96.93,39.0,57.93
132518,2024-12-28,L010,P010,V001,3,30.51,0.15,91.53,39.0,52.53
132519,2024-12-28,L010,P008,V002,3,3.31,0.15,9.93,3.6,6.33
132520,2024-12-28,L010,P010,V004,1,32.31,0.1,32.31,13.0,19.31
132521,2024-12-28,L010,P010,V001,3,32.31,0.1,96.93,39.0,57.93
132522,2024-12-28,L010,P010,V002,2,32.31,0.1,64.62,26.0,38.62
132523,2024-12-28,L010,P008,V003,4,3.51,0.1,14.04,4.8,9.24
132524,2024-12-28,L010,P005,V005,3,10.96,0.15,32.88,13.5,19.38
132525,2024-12-28,L010,P010,V006,2,30.51,0.15,61.02,26.0,35.02
132526,2024-12-28,L010,P002,V005,2,38.61,0.1,77.22,34.0,43.22
132527,2024-12-28,L010,P010,V003,3,34.1,0.05,102.3,39.0,63.3
132528,2024-12-28,L010,P010,V001,2,32.31,0.1,64.62,26.0,38.62
132529,2024-12-28,L010,P005,V002,3,12.25,0.05,36.75,13.5,23.25
132530,2024-12-28,L010,P008,V005,4,3.7,0.05,14.8,4.8,10.0
132531,2024-12-28,L010,P010,V003,3,35.9,0.0,107.7,39.0,68.7
132532,2024-12-28,L010,P002,V002,2,38.61,0.1,77.22,34.0,43.22
132533,2024-12-28,L011,P010,V005,4,32.31,0.1,129.24,52.0,77.24
132534,2024-12-28,L011,P005,V003,4,12.25,0.05,49.0,18.0,31.0
132535,2024-12-28,L011,P002,V006,4,42.9,0.0,171.6,68.0,103.6
132536,2024-12-28,L011,P006,V004,2,9.27,0.15,18.54,7.6,10.94
132537,2024-12-28,L011,P002,V005,4,40.75,0.05,163.0,68.0,95.0
132538,2024-12-28,L011,P006,V005,3,10.36,0.05,31.08,11.4,19.68
132539,2024-12-28,L011,P001,V004,1,43.6,0.05,43.6,18.0,25.6
132540,2024-12-28,L011,P002,V005,7,40.75,0.05,285.25,119.0,166.25
132541,2024-12-28,L011,P006,V006,3,9.81,0.1,29.43,11.4,18.03
132542,2024-12-28,L011,P010,V005,5,34.1,0.05,170.5,65.0,105.5
132543,2024-12-28,L011,P006,V003,2,9.27,0.15,18.54,7.6,10.94
132544,2024-12-28,L011,P005,V004,3,12.9,0.0,38.7,13.5,25.2
132545,2024-12-28,L011,P007,V006,1,38.9,0.0,38.9,14.0,24.9
132546,2024-12-28,L011,P001,V004,3,45.9,0.0,137.7,54.0,83.7
132547,2024-12-28,L011,P007,V004,6,38.9,0.0,233.4,84.0,149.4
132548,2024-12-28,L012,P002,V001,1,38.61,0.1,38.61,17.0,21.61
132549,2024-12-28,L012,P002,V001,2,38.61,0.1,77.22,34.0,43.22
132550,2024-12-28,L012,P007,V005,1,33.06,0.15,33.06,14.0,19.06
132551,2024-12-28,L012,P008,V003,1,3.31,0.15,3.31,1.2,2.11
132552,2024-12-28,L012,P005,V002,1,11.61,0.1,11.61,4.5,7.11
132553,2024-12-28,L012,P002,V005,1,42.9,0.0,42.9,17.0,25.9
132554,2024-12-28,L012,P008,V001,1,3.7,0.05,3.7,1.2,2.5
132555,2024-12-28,L012,P008,V006,2,3.31,0.15,6.62,2.4,4.22
132556,2024-12-28,L012,P005,V003,2,12.9,0.0,25.8,9.0,16.8
132557,2024-12-28,L012,P005,V004,1,10.96,0.15,10.96,4.5,6.46
132558,2024-12-28,L012,P001,V003,2,39.02,0.15,78.04,36.0,42.04
132559,2024-12-28,L012,P008,V001,1,3.31,0.15,3.31,1.2,2.11
132560,2024-12-28,L012,P007,V003,2,36.95,0.05,73.9,28.0,45.9
132561,2024-12-28,L012,P006,V004,3,10.36,0.05,31.08,11.4,19.68
132562,2024-12-28,L012,P006,V002,4,9.27,0.15,37.08,15.2,21.88
132563,2024-12-28,L012,P006,V004,1,9.27,0.15,9.27,3.8,5.47
132564,2024-12-28,L012,P006,V006,3,9.27,0.15,27.81,11.4,16.41
132565,2024-12-28,L012,P006,V005,4,10.9,0.0,43.6,15.2,28.4
132566,2024-12-28,L012,P006,V004,1,9.81,0.1,9.81,3.8,6.01
132567,2024-12-28,L012,P001,V001,5,41.31,0.1,206.55,90.0,116.55
132568,2024-12-28,L012,P010,V003,1,32.31,0.1,32.31,13.0,19.31
132569,2024-12-28,L012,P006,V006,1,10.9,0.0,10.9,3.8,7.1
132570,2024-12-29,L001,P002,V003,4,36.46,0.15,145.84,68.0,77.84
132571,2024-12-29,L001,P001,V001,2,45.9,0.0,91.8,36.0,55.8
132572,2024-12-29,L001,P001,V002,1,41.31,0.1,41.31,18.0,23.31
132573,2024-12-29,L001,P008,V004,6,3.7,0.05,22.2,7.2,15.0
132574,2024-12-29,L001,P007,V004,2,35.01,0.1,70.02,28.0,42.02
132575,2024-12-29,L001,P007,V001,2,36.95,0.05,73.9,28.0,45.9
132576,2024-12-29,L001,P007,V005,1,38.9,0.0,38.9,14.0,24.9
132577,2024-12-29,L001,P008,V005,3,3.31,0.15,9.93,3.6,6.33
132578,2024-12-29,L001,P005,V004,2,12.9,0.0,25.8,9.0,16.8
132579,2024-12-29,L001,P005,V004,3,12.25,0.05,36.75,13.5,23.25
132580,2024-12-29,L001,P002,V003,7,36.46,0.15,255.22,119.0,136.22
132581,2024-12-29,L001,P007,V001,3,36.95,0.05,110.85,42.0,68.85
132582,2024-12-29,L001,P005,V005,1,12.9,0.0,12.9,4.5,8.4
132583,2024-12-29,L001,P010,V006,1,30.51,0.15,30.51,13.0,17.51
132584,2024-12-29,L001,P002,V004,5,36.46,0.15,182.3,85.0,97.3
132585,2024-12-29,L001,P010,V006,5,30.51,0.15,152.55,65.0,87.55
132586,2024-12-29,L001,P002,V003,1,38.61,0.1,38.61,17.0,21.61
132587,2024-12-29,L001,P010,V006,2,34.1,0.05,68.2,26.0,42.2
132588,2024-12-29,L001,P002,V005,2,38.61,0.1,77.22,34.0,43.22
132589,2024-12-29,L001,P001,V004,1,39.02,0.15,39.02,18.0,21.02
132590,2024-12-29,L001,P006,V003,4,9.27,0.15,37.08,15.2,21.88
132591,2024-12-29,L001,P001,V001,1,39.02,0.15,39.02,18.0,21.02
132592,2024-12-29,L001,P008,V002,4,3.9,0.0,15.6,4.8,10.8
132593,2024-12-29,L001,P008,V004,2,3.9,0.0,7.8,2.4,5.4
132594,2024-12-29,L001,P007,V005,2,36.95,0.05,73.9,28.0,45.9
132595,2024-12-29,L001,P002,V005,2,36.46,0.15,72.92,34.0,38.92
132596,2024-12-29,L001,P008,V005,3,3.31,0.15,9.93,3.6,6.33
132597,2024-12-29,L001,P010,V002,1,32.31,0.1,32.31,13.0,19.31
132598,2024-12-29,L001,P002,V001,1,42.9,0.0,42.9,17.0,25.9
132599,2024-12-29,L001,P010,V004,1,32.31,0.1,32.31,13.0,19.31
132600,2024-12-29,L001,P006,V004,2,10.36,0.05,20.72,7.6,13.12
132601,2024-12-29,L001,P008,V001,2,3.31,0.15,6.62,2.4,4.22
132602,2024-12-29,L001,P006,V004,5,10.36,0.05,51.8,19.0,32.8
132603,2024-12-29,L001,P007,V001,2,38.9,0.0,77.8,28.0,49.8
132604,2024-12-29,L001,P006,V004,4,9.27,0.15,37.08,15.2,21.88
132605,2024-12-29,L002,P006,V001,3,10.9,0.0,32.7,11.4,21.3
132606,2024-12-29,L002,P008,V003,2,3.31,0.15,6.62,2.4,4.22
132607,2024-12-29,L002,P006,V004,4,9.27,0.15,37.08,15.2,21.88
132608,2024-12-29,L002,P005,V003,2,12.25,0.05,24.5,9.0,15.5
132609,2024-12-29,L002,P002,V003,2,36.46,0.15,72.92,34.0,38.92
132610,2024-12-29,L002,P007,V001,4,35.01,0.1,140.04,56.0,84.04
132611,2024-12-29,L002,P005,V005,4,10.96,0.15,43.84,18.0,25.84
132612,2024-12-29,L002,P001,V002,4,39.02,0.15,156.08,72.0,84.08
132613,2024-12-29,L002,P010,V003,6,34.1,0.05,204.6,78.0,126.6
132614,2024-12-29,L002,P006,V004,2,9.27,0.15,18.54,7.6,10.94
132615,2024-12-29,L002,P005,V001,4,12.9,0.0,51.6,18.0,33.6
132616,2024-12-29,L002,P010,V002,3,30.51,0.15,91.53,39.0,52.53
132617,2024-12-29,L002,P007,V005,5,36.95,0.05,184.75,70.0,114.75
132618,2024-12-29,L003,P007,V002,2,33.06,0.15,66.12,28.0,38.12
132619,2024-12-29,L003,P008,V001,3,3.7,0.05,11.1,3.6,7.5
132620,2024-12-29,L003,P007,V003,5,36.95,0.05,184.75,70.0,114.75
132621,2024-12-29,L003,P008,V004,2,3.51,0.1,7.02,2.4,4.62
132622,2024-12-29,L003,P010,V002,4,34.1,0.05,136.4,52.0,84.4
132623,2024-12-29,L003,P001,V005,2,41.31,0.1,82.62,36.0,46.62
132624,2024-12-29,L003,P007,V005,4,38.9,0.0,155.6,56.0,99.6
132625,2024-12-29,L003,P006,V001,1,9.81,0.1,9.81,3.8,6.01
132626,2024-12-29,L003,P010,V001,4,35.9,0.0,143.6,52.0,91.6
132627,2024-12-29,L003,P002,V004,4,40.75,0.05,163.0,68.0,95.0
132628,2024-12-29,L003,P010,V006,1,32.31,0.1,32.31,13.0,19.31
132629,2024-12-29,L003,P010,V001,1,30.51,0.15,30.51,13.0,17.51
132630,2024-12-29,L003,P002,V004,2,40.75,0.05,81.5,34.0,47.5
132631,2024-12-29,L003,P002,V003,2,38.61,0.1,77.22,34.0,43.22
132632,2024-12-29,L003,P001,V006,3,45.9,0.0,137.7,54.0,83.7
132633,2024-12-29,L003,P002,V004,1,40.75,0.05,40.75,17.0,23.75
132634,2024-12-29,L003,P008,V001,1,3.31,0.15,3.31,1.2,2.11
132635,2024-12-29,L003,P006,V006,2,10.36,0.05,20.72,7.6,13.12
132636,2024-12-29,L003,P008,V006,3,3.31,0.15,9.93,3.6,6.33
132637,2024-12-29,L003,P002,V006,2,40.75,0.05,81.5,34.0,47.5
132638,2024-12-29,L003,P010,V006,2,34.1,0.05,68.2,26.0,42.2
132639,2024-12-29,L003,P010,V006,1,34.1,0.05,34.1,13.0,21.1
132640,2024-12-29,L003,P001,V001,3,43.6,0.05,130.8,54.0,76.8
132641,2024-12-29,L003,P002,V001,3,36.46,0.15,109.38,51.0,58.38
132642,2024-12-29,L003,P008,V005,3,3.31,0.15,9.93,3.6,6.33
132643,2024-12-29,L003,P007,V003,2,36.95,0.05,73.9,28.0,45.9
132644,2024-12-29,L003,P006,V001,2,9.81,0.1,19.62,7.6,12.02
132645,2024-12-29,L003,P001,V005,1,39.02,0.15,39.02,18.0,21.02
132646,2024-12-29,L003,P005,V002,1,10.96,0.15,10.96,4.5,6.46
132647,2024-12-29,L003,P001,V006,4,41.31,0.1,165.24,72.0,93.24
132648,2024-12-29,L003,P006,V003,2,9.27,0.15,18.54,7.6,10.94
132649,2024-12-29,L003,P005,V006,3,12.9,0.0,38.7,13.5,25.2
132650,2024-12-29,L003,P005,V001,1,11.61,0.1,11.61,4.5,7.11
132651,2024-12-29,L003,P008,V002,1,3.9,0.0,3.9,1.2,2.7
132652,2024-12-29,L003,P008,V006,2,3.31,0.15,6.62,2.4,4.22
132653,2024-12-29,L003,P007,V002,3,35.01,0.1,105.03,42.0,63.03
132654,2024-12-29,L003,P002,V006,1,36.46,0.15,36.46,17.0,19.46
132655,2024-12-29,L003,P010,V002,1,35.9,0.0,35.9,13.0,22.9
132656,2024-12-29,L003,P002,V001,1,38.61,0.1,38.61,17.0,21.61
132657,2024-12-29,L003,P008,V002,1,3.7,0.05,3.7,1.2,2.5
132658,2024-12-29,L003,P007,V001,2,38.9,0.0,77.8,28.0,49.8
132659,2024-12-29,L003,P008,V004,1,3.9,0.0,3.9,1.2,2.7
132660,2024-12-29,L003,P002,V006,2,36.46,0.15,72.92,34.0,38.92
132661,2024-12-29,L004,P008,V005,2,3.9,0.0,7.8,2.4,5.4
132662,2024-12-29,L004,P005,V005,2,10.96,0.15,21.92,9.0,12.92
132663,2024-12-29,L004,P008,V004,1,3.31,0.15,3.31,1.2,2.11
132664,2024-12-29,L004,P002,V004,1,36.46,0.15,36.46,17.0,19.46
132665,2024-12-29,L004,P002,V004,3,38.61,0.1,115.83,51.0,64.83
132666,2024-12-29,L004,P002,V005,3,38.61,0.1,115.83,51.0,64.83
132667,2024-12-29,L004,P007,V002,3,36.95,0.05,110.85,42.0,68.85
132668,2024-12-29,L004,P010,V005,2,32.31,0.1,64.62,26.0,38.62
132669,2024-12-29,L004,P001,V004,1,39.02,0.15,39.02,18.0,21.02
132670,2024-12-29,L004,P007,V004,4,36.95,0.05,147.8,56.0,91.8
132671,2024-12-29,L004,P006,V002,3,9.27,0.15,27.81,11.4,16.41
132672,2024-12-29,L004,P007,V006,1,35.01,0.1,35.01,14.0,21.01
132673,2024-12-29,L004,P008,V005,4,3.9,0.0,15.6,4.8,10.8
132674,2024-12-29,L004,P002,V003,2,42.9,0.0,85.8,34.0,51.8
132675,2024-12-29,L004,P002,V004,1,36.46,0.15,36.46,17.0,19.46
132676,2024-12-29,L004,P001,V001,3,41.31,0.1,123.93,54.0,69.93
132677,2024-12-29,L004,P005,V001,1,10.96,0.15,10.96,4.5,6.46
132678,2024-12-29,L004,P008,V003,1,3.9,0.0,3.9,1.2,2.7
132679,2024-12-29,L004,P010,V001,3,34.1,0.05,102.3,39.0,63.3
132680,2024-12-29,L004,P002,V005,3,40.75,0.05,122.25,51.0,71.25
132681,2024-12-29,L004,P002,V001,1,40.75,0.05,40.75,17.0,23.75
132682,2024-12-29,L004,P002,V006,5,36.46,0.15,182.3,85.0,97.3
132683,2024-12-29,L004,P005,V003,5,12.25,0.05,61.25,22.5,38.75
132684,2024-12-29,L004,P006,V005,1,9.27,0.15,9.27,3.8,5.47
132685,2024-12-29,L004,P007,V005,2,38.9,0.0,77.8,28.0,49.8
132686,2024-12-29,L004,P005,V001,1,12.9,0.0,12.9,4.5,8.4
132687,2024-12-29,L004,P001,V003,2,39.02,0.15,78.04,36.0,42.04
132688,2024-12-29,L004,P008,V004,4,3.7,0.05,14.8,4.8,10.0
132689,2024-12-29,L004,P005,V005,2,10.96,0.15,21.92,9.0,12.92
132690,2024-12-29,L005,P010,V004,2,32.31,0.1,64.62,26.0,38.62
132691,2024-12-29,L005,P010,V002,1,34.1,0.05,34.1,13.0,21.1
132692,2024-12-29,L005,P007,V004,4,38.9,0.0,155.6,56.0,99.6
132693,2024-12-29,L005,P005,V006,4,12.25,0.05,49.0,18.0,31.0
132694,2024-12-29,L005,P005,V001,4,12.25,0.05,49.0,18.0,31.0
132695,2024-12-29,L005,P002,V002,2,38.61,0.1,77.22,34.0,43.22
132696,2024-12-29,L005,P001,V003,2,43.6,0.05,87.2,36.0,51.2
132697,2024-12-29,L005,P010,V005,1,30.51,0.15,30.51,13.0,17.51
132698,2024-12-29,L005,P006,V005,4,10.9,0.0,43.6,15.2,28.4
132699,2024-12-29,L005,P002,V006,3,36.46,0.15,109.38,51.0,58.38
132700,2024-12-29,L005,P006,V005,2,10.36,0.05,20.72,7.6,13.12
132701,2024-12-29,L005,P001,V006,4,45.9,0.0,183.6,72.0,111.6
132702,2024-12-29,L005,P010,V005,2,35.9,0.0,71.8,26.0,45.8
132703,2024-12-29,L005,P006,V002,5,9.27,0.15,46.35,19.0,27.35
132704,2024-12-29,L005,P005,V002,1,12.9,0.0,12.9,4.5,8.4
132705,2024-12-29,L005,P007,V001,3,35.01,0.1,105.03,42.0,63.03
132706,2024-12-29,L005,P002,V001,2,36.46,0.15,72.92,34.0,38.92
132707,2024-12-29,L005,P010,V002,4,30.51,0.15,122.04,52.0,70.04
132708,2024-12-29,L005,P005,V002,1,10.96,0.15,10.96,4.5,6.46
132709,2024-12-29,L005,P006,V002,1,10.36,0.05,10.36,3.8,6.56
132710,2024-12-29,L005,P005,V006,1,10.96,0.15,10.96,4.5,6.46
132711,2024-12-29,L005,P001,V003,4,41.31,0.1,165.24,72.0,93.24
132712,2024-12-29,L005,P005,V005,1,11.61,0.1,11.61,4.5,7.11
132713,2024-12-29,L005,P005,V005,1,12.9,0.0,12.9,4.5,8.4
132714,2024-12-29,L005,P007,V001,3,38.9,0.0,116.7,42.0,74.7
132715,2024-12-29,L005,P002,V003,2,38.61,0.1,77.22,34.0,43.22
